도서관명,시도명,시군구명,도서관유형,열람좌석수,자료수(도서),자료수(연속간행물),자료수(비도서),소재지도로명주소,부지면적,건물면적
북조아 작은 도서관,부산광역시,남구,작은도서관,30,9028,0,213,부산광역시 남구 동제당로 258 (우암동) 1층 사무실,,
브니엘 학습관 문고,부산광역시,남구,작은도서관,12,4056,0,0,"부산광역시 남구 천제등로28번길 50 (대연동, 대연동 현대아파트) 2층",,
샘터꿈의도서관,부산광역시,남구,작은도서관,60,17625,24,50,부산광역시 남구 조각공원로27번길 12 (대연동) 2층,,
샘터작은도서관,부산광역시,남구,작은도서관,30,3550,0,0,부산광역시 남구 수영로 205-11 (대연동) 3층 샘터작은 도서관,,
솔로몬 도서관,부산광역시,남구,작은도서관,32,3336,0,0,부산광역시 남구 고동골로 5 (문현동) 문현중앙교회,,
수피아,부산광역시,남구,작은도서관,0,0,0,0,"부산광역시 남구 장고개로85번길 14-37 (문현동, 문현해운맨션) 상가1층",,
수학공방강장작은도서관,부산광역시,남구,작은도서관,0,0,0,0,"부산광역시 남구 용호로42번길 95, (용호동) 해법수학학원",,
신나요 도서관,부산광역시,남구,작은도서관,50,11900,10,0,부산광역시 남구 유엔평화로126번길 33 (용당동) 3층,,
진주여성회 달팽이어린이 도서관,경상남도,진주시,작은도서관,80,13791,2,467,"경상남도 진주시 도동로 200-1, 2층",,190
진주은평도서관,경상남도,진주시,작은도서관,10,2320,0,0,"경상남도 진주시 금산면 송백로24(갈전리1433), 2층",,38
집현현대 작은도서관,경상남도,진주시,작은도서관,36,8780,0,0,경상남도 진주시 집현면 진산로 675(집현현대금빛마을 아파트 관리동 2층),,86
착한마음 도서관,경상남도,진주시,작은도서관,10,6800,0,0,경상남도 진주시 진양호로119번길 12(2층 주뜻교회),,39.6
채움 작은도서관,경상남도,진주시,작은도서관,50,8400,0,0,"경상남도 진주시 소호로 39(충무공동, 한림풀에버)커뮤니시티",,158.3
태화루도서관,울산광역시,중구,작은도서관,34,14813,3,0,울산광역시 중구 유곡로 45(태화동),,168.29
옥골샘도서관,울산광역시,중구,작은도서관,32,10367,0,0,울산광역시 중구 중앙길 199(중앙동),,75.4
외솔한옥도서관,울산광역시,중구,작은도서관,20,3789,0,0,울산광역시 중구 병영7길 36(동동),,70.58
우정도서관,울산광역시,중구,작은도서관,127,7440,4,0,울산광역시 중구 장춘로 30 (우정동),,354
학성도서관,울산광역시,중구,작은도서관,40,8317,5,0,울산광역시 중구 구교로 92(학성동),,320
산전만화도서관,울산광역시,중구,작은도서관,117,9070,0,0,울산광역시 중구 산전 6길 32-1(동동),,271
남외어린이도서관,울산광역시,중구,작은도서관,146,7788,4,0,울산광역시 중구 번영로 614 (남외동),,441.46
신월도서관,울산광역시,중구,작은도서관,12,4668,0,0,울산광역시 중구 북부순환도로 610(복산동),,48
다난작은도서관,울산광역시,중구,작은도서관,10,4140,0,0,울산광역시 중구 운곡길 45(다운동),,35
꿈틀꿈틀작은도서관,울산광역시,중구,작은도서관,16,2560,0,150,울산광역시 중구 운곡길 17(다운동),,38.1
페다고지 책마을,울산광역시,중구,작은도서관,30,1520,2,1,울산광역시 중구 신기1길 38(태화동) 2층,,71.02
부엉이어린이도서관,울산광역시,중구,작은도서관,15,1124,0,0,"울산광역시 중구 화합로 496, 2층(복산동)",,119.92
토닥토닥작은도서관,울산광역시,중구,작은도서관,10,1202,0,0,울산광역시 중구 학성공원6길 21(학성동),,56.19
괴산교육도서관,충청북도,괴산군,공공도서관,90,68596,49,2357,충청북도 괴산군 괴산읍 읍내로 12길 38,3123,1874
증평교육도서관,충청북도,증평군,공공도서관,197,37142,56,1377,충청북도 증평군 증평읍 광장로 154,2834.6,1563.42
만덕도서관,부산광역시,북구,공공도서관,173,142947,70,13207,부산광역시 북구 은행나무로 26 (만덕동),2300,3315
화명도서관,부산광역시,북구,공공도서관,311,175072,70,4511,부산광역시 북구 화명대로12번길 59(화명동),1983,3859
금곡도서관,부산광역시,북구,공공도서관,97,80954,57,881,부산광역시 북구 효열로203번길 34(금곡동),532,1772
상학도서관,부산광역시,북구,공공도서관,36,9576,7,0,부산광역시 북구 상학산복길 215,199,231
솔밭도서관,부산광역시,북구,공공도서관,43,10683,9,0,부산광역시 북구 금곡대로324번길 29,353,187
경북도서관,경상북도,예천군,공공도서관,740,194573,167,64575,경상북도 예천군 호명면 도청대로 200,9500,8273
아낌없이주는나무 작은도서관,전북특별자치도,임실군,작은도서관,26,7222,0,0,전북특별자치도 임실군 임실읍 치즈마을2길 16-6,,165
지사랑 작은도서관,전북특별자치도,임실군,작은도서관,15,6747,0,0,전북특별자치도 임실군 지사면 충효로 2417,,208
임실군립오수도서관,전북특별자치도,임실군,공공도서관,0,44254,0,0,전북특별자치도 임실군 오수면 충효로 2050(휴관),1172,892
임실군립도서관,전북특별자치도,임실군,공공도서관,200,24051,12,0,전북특별자치도 임실군 임실읍 호국로 1701,2345,1424
장수군립도서관,전북특별자치도,장수군,공공도서관,100,56577,0,0,전북특별자치도 장수군 장계면 방천길 19,1593,1380
금천구립독산도서관,서울특별시,금천구,공공도서관,354,124214,67,0,서울특별시 금천구 독산로 54길 114,2540,2205
금천구립가산도서관,서울특별시,금천구,공공도서관,224,75198,53,4761,"서울특별시 금천구 가산로5길 43, 금천구립가산정보도서관",576,2215
금천구립금나래도서관,서울특별시,금천구,공공도서관,228,69895,56,0,"서울특별시 금천구 시흥대로73길 70, 금천구의회",491,918
금천구립시흥도서관,서울특별시,금천구,공공도서관,418,93197,67,0,서울특별시 금천구 금하로 764,8983,2190
길빛 작은도서관,서울특별시,금천구,작은도서관,20,2000,0,0,서울특별시 금천구 독산로 16,,99
책달샘숲속작은도서관,서울특별시,금천구,작은도서관,22,4480,0,0,"서울특별시 금천구 독산동 373, 감로천생태공원 내",,61
경상북도교육청영일도서관,경상북도,포항시,공공도서관,300,94331,65,5058,경상북도 포항시 북구 흥해읍 흥해로101,1826,1086
중앙도서관,경기도,군포시,공공도서관,885,407715,336,26443,경기도 군포시 수리산로 79,10730,12510
산본도서관,경기도,군포시,공공도서관,839,196274,89,16750,경기도 군포시 광정로 96,3914,5448
매여울도서관,경기도,수원시,공공도서관,437,63363,63,0,경기도 수원시 영통구 효원로 415,2108,3913
망포글빛도서관,경기도,수원시,공공도서관,480,59181,75,0,경기도 수원시 영통구 망포로 100(망포동),3226,2929
슬기샘어린이도서관,경기도,수원시,어린이도서관,314,117190,43,4264,경기도 수원시 장안구 송정로 9(송죽동),5100,2565
지혜샘어린이도서관,경기도,수원시,어린이도서관,303,127792,43,3755,경기도 수원시 권선구 동탄원천로 818(권선동),4107,2447
바른샘어린이도서관,경기도,수원시,어린이도서관,324,117456,49,3541,경기도 수원시 영통구 매봉로 10(매탄동 1213),1612,2666
희망샘도서관,경기도,수원시,공공도서관,137,36889,46,1309,경기도 수원시 권선구 매송고색로 620(고색동 905-11),417,417
사랑샘도서관,경기도,수원시,공공도서관,52,26941,28,3812,경기도 수원시 영통구 창룡대로 255(이의동 1088-13),7929,524.31
반달어린이도서관,경기도,수원시,어린이도서관,120,34640,20,0,경기도 수원시 영통구 반달로 45(영통동 1012-5),7193,428
한아름도서관,경기도,수원시,공공도서관,65,48777,192,0,경기도 수원시 팔달구 권광로 293(인계동 333),55661,648
옥정호수도서관,경기도,양주시,공공도서관,300,90189,70,1998,경기도 양주시 옥정동로7길 110,22510,4938
장흥작은도서관,경기도,양주시,공공도서관,70,26289,7,0,경기도 양주시 장흥면 호국로 470,1353,398
양주희망도서관,경기도,양주시,공공도서관,298,65387,37,533,경기도 양주시 삼숭로38번길 78-47,3388,2299
덕정도서관,경기도,양주시,공공도서관,300,74184,35,3643,경기도 양주시 화합로1371번길 11,949,1826
고읍도서관,경기도,양주시,공공도서관,296,68350,38,1301,경기도 양주시 고읍남로 207,1650,1337
꿈나무도서관,경기도,양주시,공공도서관,183,167333,24,3064,경기도 양주시 백석읍 꿈나무로 199,6073,2606
대명작은도서관,대전광역시,중구,작은도서관,45,5172,10,1,"대전광역시 중구 보문산로 131, (산성동) 1층",68,73
대사동 작은도서관,대전광역시,중구,작은도서관,20,1193,0,0,"대전광역시 중구 충무로74번길 14, (대사동) 2층",280.52,280.52
대전다문화아동센터 도서관,대전광역시,중구,작은도서관,40,5600,5,0,"대전광역시 중구 대전천서로 467-1, (은행동) (은행동)",152.9,165
대전영어도서관,대전광역시,중구,작은도서관,38,1470,0,0,"대전광역시 중구 동서대로 1455, (중촌동) 테라코 빌딩 4층",451.2,86.32
대전점자도서관,대전광역시,중구,작은도서관,30,22861,7,47020,"대전광역시 중구 서문로 10, (문화동) 한밭도서관 별관 1층",200.87,515
대흥마을문고,대전광역시,중구,작은도서관,9,2551,0,0,대전광역시 중구 대흥로 109(종합문화복지관) 3층,42,42
도는풍차작은도서관,대전광역시,중구,작은도서관,20,2000,0,0,"대전광역시 중구 문화로 104, (문화동) 지하 1층",,66.69
돌다리작은도서관(석교동마을문고),대전광역시,중구,작은도서관,15,8210,0,0,"대전광역시 중구 대종로 228, (석교동) 석교동 행정복지센터",69.3,69.3
맑은샘도서관(문화2동마을문고),대전광역시,중구,작은도서관,24,9297,0,0,"대전광역시 중구 당디로6번길 90, (문화동) 2층",47.7,47.7
목동 마미뜰작은도서관(목동마을문고),대전광역시,중구,작은도서관,56,6581,24,0,"대전광역시 중구 목중로39번길 39, (목동) 3층",150.54,150.54
목동어린이도서관,대전광역시,중구,작은도서관,24,5390,0,0,"대전광역시 중구 목중로35번길 29, (목동)",42.1,60
문창동마을문고,대전광역시,중구,작은도서관,10,4000,0,0,대전광역시 중구 보문로20번길 38(문창동주민센터),42.9,42.9
문창비젼문고,대전광역시,중구,작은도서관,10,1400,0,0,"대전광역시 중구 문창로69번길 50, (부사동)",55,33
문화1동마을문고,대전광역시,중구,작은도서관,15,6380,0,0,"대전광역시 중구 문화로 195, (문화동)",86.495,86.495
문화주공1단지 작은도서관,대전광역시,중구,작은도서관,10,1200,0,0,"대전광역시 중구 보문산로161번길 55, (문화동, 주공1차아파트) 관리사무소 2층",,99
버드내작은도서관(유천2동마을문고),대전광역시,중구,작은도서관,14,8278,0,0,"대전광역시 중구 문화로133번길 55, (유천동) 버드내 작은도서관",177.64,177.64
복된문고,대전광역시,중구,작은도서관,30,3418,0,0,"대전광역시 중구 산성로16번길 24, (산성동)",42.25,42.25
부사동 마을문고,대전광역시,중구,작은도서관,20,6277,0,0,"대전광역시 중구 보문로68번길 20, (부사동)",43.2,43.2
사랑의 문고,대전광역시,중구,작은도서관,25,1600,0,0,"대전광역시 중구 수침로106번길 20, (태평동) 대전주님의교회 3층",48.38,66
산성마을문고,대전광역시,중구,작은도서관,30,4748,5,0,"대전광역시 중구 대둔산로 403, (산성동)",60.02,60.02
새마음 작은도서관,대전광역시,중구,작은도서관,28,1675,0,0,"대전광역시 중구 대둔산로 449, (산성동) 3층",36,34.48
성락작은도서관,대전광역시,중구,작은도서관,18,6998,19,0,"대전광역시 중구 선화로43번길 13, (용두동) 성락종합사회복지관 4층",101.3,69.74
센트럴파크2단지문고,대전광역시,중구,작은도서관,16,12175,0,0,"대전광역시 중구 서문로 96, (문화동, 센트럴파크2단지아파트)",61,83
알짬마을도서관,대전광역시,중구,작은도서관,20,9136,0,0,"대전광역시 중구 대종로199번길 6, (석교동) 1층",102,79
어린이책 읽새 골목길 작은도서관,대전광역시,중구,작은도서관,30,5000,0,0,"대전광역시 중구 계룡로918번길 44-6, (문화동) 3층",115.35,79.2
에디슨의 작은도서관,대전광역시,중구,작은도서관,6,1200,0,0,대전광역시 중구 당디로6번길 40 (산성동) 1층,115.7,115.7
엘콩작은도서관,대전광역시,중구,작은도서관,28,2620,0,0,"대전광역시 중구 목중로20번길 7, (중촌동) 1층",,283.38
열두광주리어린이도서관,대전광역시,중구,작은도서관,25,2500,0,0,"대전광역시 중구 수침로55번길 25, (태평동)",105,105
오류동 삼성아파트도서관,대전광역시,중구,작은도서관,26,10776,0,17,"대전광역시 중구 계룡로 852, (오류동, 삼성아파트) 상가 지하1층",180,101.48
오류동마을문고,대전광역시,중구,작은도서관,20,1424,0,0,"대전광역시 중구 오류로 56, (오류동) 오류동행정복지센터",38.6,38.6
